DCDEBIT2020785,2021-01-17,Petrol,200,,Cash
DCDEBIT2021732795,2021-04-14,House Ration,260,"Rs. 260/- Spent on Tea powder, on 2021-04-14 by Cash.",Cash
DCDEBIT2021948496,2021-04-11,Daily House Hold,100,"Rs. 100/- Spent on Ammi , on 2021-04-11 by Cash.",Cash
DCDEBIT2020789,2021-01-20,Daily House Hold,100,,Cash
DCDEBIT2020790,2021-01-22,Bandhan Bank Weekly Loan,530,"Rs. 530/- Spent on Basti Sanga, on 2021-01-22  at by Cash.",Cash
DCDEBIT2020791,2021-01-22,Sanga,400,"Rs. 400/- Spent on GG Halli Sanga, on 2021-01-22  at by Phone Pe.",Phone Pe
DCDEBIT2020792,2021-01-22,Daily House Hold,150,"Rs. 150/- Spent on Daily House hold , on 2021-01-22  at by Cash.",Cash
DCDEBIT2020793,2021-01-23,MEDICAL,800,"Rs. 800/- Spent on 2D Echo Scanning, on 2021-01-23  at by Cash.",Cash
DCDEBIT2020794,2021-01-23,MEDICAL,235,"Rs. 235/- Spent on ECG Scanning & Sugar Test, on 2021-01-23  at by Cash.",Cash
DCDEBIT2020795,2021-01-23,MEDICAL,20,"Rs. 20/- Spent on OPD card Registration, on 2021-01-23  at by Cash.",Cash
DCDEBIT2020796,2021-01-23,MEDICAL,20,"Rs. 20/- Spent on General Medicine Card, on 2021-01-23  at by Cash.",Cash
DCDEBIT2020797,2021-01-23,Petrol,200,"Rs. 200/- Spent on Bike Petrol Refill, on 2021-01-23  at by Cash.",Cash
DCDEBIT2020798,2021-01-23,MEDICAL,250,"Rs. 250/- Spent on Tablets for Cap-Sebapro & T-Vertin Tab at Valmikinagar , on 2021-01-23  at by Cash.",Cash
DCDEBIT2020799,2021-01-23,MEDICAL,250,"Rs. 250/- Spent on Tablets for Cap-Sebapro & T-Vertin Tab at Valmikinagar , on 2021-01-23  at by Cash.",Cash
DCDEBIT2020800,2021-01-23,Bike Expence,1550,"Rs. 1550/- Spent on New clutch plates, Oil, Chain Pracket exchange for Bike, on 2021-01-23  at by Cash.",Cash
DCDEBIT2021660132,2021-07-15,Bike Expence,180,"Rs. 180/- Spent on Bajaj Spark 2 Plugs , on 2021-07-19 by Cash.",Cash
DCDEBIT2020802,2021-01-23,Petrol,266,"Rs. 266/- Spent on Bike Petrol Refill for Nandi Hills, on 2021-01-23  at by Phone Pe.",Phone Pe
DCDEBIT2020803,2021-01-23,Petrol,266,"Rs. 266/- Spent on Bike Petrol Refill for Nandi Hills, on 2021-01-23  at by Phone Pe.",Phone Pe
DCDEBIT2020804,2021-01-24,Petrol,270,"Rs. 270/- Spent on Bike Refill Petrol towards Nandi Hills , on 2021-01-25  at by Phone Pe.",Phone Pe
DCDEBIT2020805,2021-01-24,Personal Mis. Exp,950,"Rs. 950/- Spent on Break Fast, Lunch at Nandi Hills & Ice Cream for Nigar Home, Gobi for my Home , on 2021-01-25  at by Cash.",Cash
DCDEBIT2020806,2021-01-24,House Ration,500,"Rs. 500/- Spent on Purchasing Groceries for Home from D-Mart , on 2021-01-25  at by Cash.",Cash
DCDEBIT2020807,2021-01-24,Bike Expence,200,"Rs. 200/- Spent on Bike Repair Labour Fee for Mechanic Faiz, on 2021-01-25  at by Cash.",Cash
DCDEBIT2020808,2021-01-24,Daily House Hold,250,"Rs. 250/- Spent on For Daily House Needs, on 2021-01-25  at by Cash.",Cash
DCDEBIT2021100525,2021-01-29,Digital Cyber Imp. Payments,500,"Rs. 500/- Spent on Paynearby Agency Registration Fee, on 2021-01-29 by Phone Pe.",Phone Pe
DCDEBIT2021116900,2021-02-25,Personal Mis. Exp,300,"Rs. 300/- Spent on Nigar Anniversary Dress Stitching , on 2021-02-26 by Phone Pe.",Phone Pe
DCDEBIT2021126838,2021-03-09,Digital Cyber Imp. Payments,1200,"Rs. 1200/- Spent on Blower for Office , on 2021-03-09 by Cash.",Cash
DCDEBIT2021127751,2021-01-28,Pan Card Fees,600,"Rs. 600/- Spent on Pan Card Fee for 5 App, Salma, Rafi, Siddiq, Priyanka, Sowmya, on 2021-01-28 by Cash.",Cash
DCDEBIT2021134025,2021-02-03,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-02-03 by Cash.",Cash
DCDEBIT2021146149,2021-03-24,Digital Cyber Imp. Payments,440,"Rs. 440/- Spent on SBI Agreement Stamp Papers, on 2021-03-24 by Cash.",Cash
DCDEBIT2021151157,2021-03-12,Sanga,400,"Rs. 400/- Spent on G G Hali Sanga for March 2nd Week Balance: 13800/- , on 2021-03-12 by Phone Pe.",Phone Pe
DCDEBIT2021153543,2021-02-16,House Ration,260,"Rs. 260/- Spent on 1 KG Tea Powder, on 2021-02-16 by Cash.",Cash
DCDEBIT2021160505,2021-03-17,Personal Mis. Exp,50,"Rs. 50/- Spent on Breakfast, on 2021-03-17 by Cash.",Cash
DCDEBIT2021161372,2021-02-15,House Ration,1300,"Rs. 1300/- Spent on Ratan Gold 25 kg Rice bag, on 2021-02-15 by Cash.",Cash
DCDEBIT2021163517,2021-02-01,House Ration,100,"Rs. 100/- Spent on 1/2 KG Onion & Garlic Both From Market , on 2021-02-02 by Cash.",Cash
DCDEBIT2021170781,2021-01-26,Fruit for In Laws,200,"Rs. 200/- Spent on Sweets for Nigar Ammi Khala, on 2021-01-28 by Cash.",Cash
DCDEBIT2021173288,2021-02-23,MEDICAL,50,"Rs. 50/- Spent on Tablets prescribed by Dr. Momin for Nigar, on 2021-02-23 by Cash.",Cash
DCDEBIT2021182894,2021-03-05,Petrol,100,"Rs. 100/- Spent on Bike Refill Petrol, on 2021-03-05 by Cash.",Cash
DCDEBIT2021187952,2021-02-23,House Water Bill,243,"Rs. 243/- Spent on House Water Bill for the month of Jan, on 2021-02-23 by Cash.",Cash
DCDEBIT2021200725,2021-02-10,Chit Fund ,6000,"Rs. 6000/- Spent on Chit fund Amount for 6K Chiti Remaining 6 Chits, on 2021-02-10 by Cash.",Cash
DCDEBIT2021201075,2021-01-25,Personal Mis. Exp,300,"Rs. 300/- Spent on Pants Refitting from Muzammil Tailor, on 2021-01-26 by Cash.",Cash
DCDEBIT2021206548,2021-02-23,MEDICAL,600,"Rs. 600/- Spent on Gynecologist consultation fee for Nigar, on 2021-02-23 by Phone Pe.",Phone Pe
DCDEBIT2021226153,2021-02-20,Digital Cyber Imp. Payments,150,"Rs. 150/- Spent on Cibil Enquery for Raziya Sultana for SBI Purpose, on 2021-02-20 by Phone Pe.",Phone Pe
DCDEBIT2021233958,2021-02-20,Digital Cyber Imp. Payments,80,"Rs. 80/- Spent on Notary Document for SBI , on 2021-02-20 by Cash.",Cash
DCDEBIT2021237927,2021-03-02,Daily House Hold,150,"Rs. 150/- Spent on Daily House Hold, on 2021-03-03 by Cash.",Cash
DCDEBIT2021238507,2021-02-13,Office Rent,2700,"Rs. 2700/- Spent on January Month Office Rent , on 2021-02-13 by Cash.",Cash
DCDEBIT2021248422,2021-03-12,Personal Mis. Exp,100,"Rs. 100/- Spent on Lunch at Kabab Magic in Market, on 2021-03-12 by Cash.",Cash
DCDEBIT2021261274,2021-03-09,Daily House Hold,100,"Rs. 100/- Spent on customer, on 2021-03-09 by Cash.",Cash
DCDEBIT2021282116,2021-01-25,Personal Mis. Exp,300,"Rs. 300/- Spent on Pants Refitting from Muzammil Tailor, on 2021-01-25 by Cash.",Cash
DCDEBIT2021293282,2021-02-11,Daily House Hold,150,"Rs. 150/- Spent on Daily House hold , on 2021-02-11 by Cash.",Cash
DCDEBIT2021294609,2021-03-03,Petrol,200,"Rs. 200/- Spent on Bike Refill Petrol, on 2021-03-03 by Cash.",Cash
DCDEBIT2021297246,2021-03-05,Digital Cyber Imp. Payments,800,"Rs. 800/- Spent on Office Glass Work Payment in the Way of Bike Insurance , on 2021-03-05 by Cash.",Cash
DCDEBIT2021326031,2021-02-17,Daily House Hold,100,"Rs. 100/- Spent on Daily House Hold Exp., on 2021-02-17 by Cash.",Cash
DCDEBIT2021327432,2021-03-11,Caste & Income Fee,800,"Rs. 800/- Spent on Mujir Ahmed, Zabi Ulla Parveen Taj, Rahman Baig, on 2021-03-11 by Cash.",Cash
DCDEBIT2021329019,2021-02-23,Petrol,100,"Rs. 100/- Spent on Bike refill Petrol towards Vinayaka, on 2021-02-23 by Cash.",Cash
DCDEBIT2021331471,2021-01-30,Monthly Bus Pass,1050,"Rs. 1050/- Spent on Nigar Monthly Pass For February, on 2021-01-30 by Cash.",Cash
DCDEBIT2021333401,2021-02-15,House Ration,300,"Rs. 300/- Spent on Maida 10 kg, on 2021-02-15 by Cash.",Cash
DCDEBIT2021342550,2021-03-15,Petrol,200,"Rs. 200/- Spent on Bike Refill Petrol Towards Scanning, on 2021-03-17 by Cash.",Cash
DCDEBIT2021357572,2021-02-12,Personal Mis. Exp,250,"Rs. 250/- Spent on Gift for Sumaya Rasam, on 2021-02-12 by Cash.",Cash
DCDEBIT2021365847,2021-01-29,Cylinder Refill,722,"Rs. 722/- Spent on Cylinder Refill For the month of Jan, on 2021-01-29 by Phone Pe.",Phone Pe
DCDEBIT2021370781,2021-02-27,MEDICAL,130,"Rs. 130/- Spent on Dr Momin Consultation & Medicine, on 2021-02-27 by Cash.",Cash
DCDEBIT2021373397,2021-02-05,House Rent,7500,"Rs. 7500/- Spent on House Rent for June Month Due Cleared Balance 17500, on 2021-02-08 by Phone Pe.",Phone Pe
DCDEBIT2021383178,2021-02-23,Daily House Hold,100,"Rs. 100/- Spent on customer, on 2021-02-23 by Cash.",Cash
DCDEBIT2021388689,2021-01-28,Mobile Recharges,220,"Rs. 220/- Spent on Ammi Jaan Mobile Recharge 9663468797, on 2021-01-28 by Phone Pe.",Phone Pe
DCDEBIT2021391258,2021-03-12,MEDICAL,80,"Rs. 80/- Spent on OPD Book for Minto Hospotal, on 2021-03-12 by Cash.",Cash
DCDEBIT2021404156,2021-02-25,Personal Mis. Exp,400,"Rs. 400/- Spent on Sweets, Snacks, Banana, on 2021-02-26 by Cash.",Cash
DCDEBIT2021410764,2021-02-20,Petrol,200,"Rs. 200/- Spent on Bike Refill Petrol, on 2021-02-20 by Cash.",Cash
DCDEBIT2021414268,2021-03-10,Bike Expence,300,"Rs. 300/- Spent on Tube Exchange in Market, on 2021-03-11 by Cash.",Cash
DCDEBIT2021418530,2021-02-03,Pan Card Fees,535,"Rs. 535/- Spent on 5 applications UTI PSA Copan  , on 2021-02-03 by Phone Pe.",Phone Pe
DCDEBIT2021420058,2021-02-26,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 30th Week, on 2021-02-26 by Phone Pe.",Phone Pe
DCDEBIT2021431162,2021-03-04,New 2.5 Chit Fund EMI,10000,"Rs. 10000/- Spent on Chit fund Amount for New 2.5K Chiti Remaining 18 Chits, on 2021-03-04 by Cash.",Cash
DCDEBIT2021442752,2021-03-11,Office Rent,2700,"Rs. 2700/- Spent on office Rent for the Month of Feb, on 2021-03-12 by Cash.",Cash
DCDEBIT2021465215,2021-02-05,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 27th Week, on 2021-02-05 by Cash.",Cash
DCDEBIT2021477465,2021-02-01,Personal Mis. Exp,350,"Rs. 350/- Spent on Lunch at Empire Near Sheshadri Puram, on 2021-02-02 by Cash.",Cash
DCDEBIT2021482942,2021-03-24,Daily House Hold,100,"Rs. 100/- Spent on Daily House Exp., on 2021-03-24 by Cash.",Cash
DCDEBIT2021497661,2021-01-25,Digital Cyber Imp. Payments,600,"Rs. 600/- Spent on Epson Ink Bottles 4 Colors , on 2021-01-25 by Phone Pe.",Phone Pe
DCDEBIT2021515689,2021-02-10,Daily House Hold,110,"Rs. 110/- Spent on Daily House hold , on 2021-02-10 by Cash.",Cash
DCDEBIT2021536841,2021-01-29,Sanga,400,"Rs. 400/- Spent on G G Hali Sanga for Jan 4th Week , on 2021-01-29 by Phone Pe.",Phone Pe
DCDEBIT2021538720,2021-02-25,Personal Mis. Exp,250,"Rs. 250/- Spent on OLA Payments Towards Phuppu , on 2021-02-26 by Phone Pe.",Phone Pe
DCDEBIT2021545350,2021-03-05,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 31st Week, on 2021-03-05 by Cash.",Cash
DCDEBIT2021555934,2021-03-18,Petrol,120,"Rs. 120/- Spent on Bike Refill Petrol towards Victoria , on 2021-03-18 by Cash.",Cash
DCDEBIT2021562440,2021-02-05,New 2.5 Chit Fund EMI,10000,"Rs. 10000/- Spent on 2nd Chit Fund Amount Paid for 2.5Lak Chit, on 2021-02-05 by Cash.",Cash
DCDEBIT2021571062,2021-03-22,Petrol,190,"Rs. 190/- Spent on Bike Refill Petrol towards Lal Bagh, on 2021-03-22 by Cash.",Cash
DCDEBIT2021579222,2021-03-10,Petrol,100,"Rs. 100/- Spent on Bike Refill Petrol, on 2021-03-11 by Cash.",Cash
DCDEBIT2021579471,2021-02-12,Daily House Hold,450,"Rs. 450/- Spent on Daily House hold , on 2021-02-12 by Cash.",Cash
DCDEBIT2021580148,2021-02-02,MEDICAL,150,"Rs. 150/- Spent on Tablets , on 2021-02-05 by Cash.",Cash
DCDEBIT2021594864,2021-03-15,MEDICAL,4600,"Rs. 4600/- Spent on UDS Scanning for Nigar , on 2021-03-17 by Cash.",Cash
DCDEBIT2021618402,2021-03-03,Daily House Hold,250,"Rs. 250/- Spent on Beaf 1 KG, on 2021-03-03 by Cash.",Cash
DCDEBIT2021629238,2021-03-03,Aadhar Update Payment Fee,50,"Rs. 50/- Spent on Customer, on 2021-03-04 by Cash.",Cash
DCDEBIT2021637925,2021-02-26,Sanga,400,"Rs. 400/- Spent on G G Hali Sanga for Feb 4th Week Balance: 14600/- , on 2021-02-26 by Phone Pe.",Phone Pe
DCDEBIT2021643247,2021-03-01,Personal Mis. Exp,300,"Rs. 300/- Spent on Flipkart Pay Later Payment, on 2021-03-01 by Phone Pe.",Phone Pe
DCDEBIT2021658886,2021-01-27,House Electric Bill,664,"Rs. 664/- Spent on House Electric Bill for the Month of December, on 2021-01-27 by Phone Pe.",Phone Pe
DCDEBIT2021669185,2021-02-23,MEDICAL,100,"Rs. 100/- Spent on Dr. Momin Consultation at vinayaka, on 2021-02-23 by Cash.",Cash
DCDEBIT2021670346,2021-02-23,Digital Cyber Imp. Payments,811,"Rs. 811/- Spent on Boyah M1 Mic for Youtube Channel, on 2021-02-23 by Cash.",Cash
DCDEBIT2021671418,2021-03-05,Sanga,400,"Rs. 400/- Spent on G G Hali Sanga for March 1st Week Balance: 14200/- , on 2021-03-05 by Phone Pe.",Phone Pe
DCDEBIT2021672078,2021-02-23,Petrol,100,"Rs. 100/- Spent on Bike refill Petrol towards Vinayaka, on 2021-02-26 by Cash.",Cash
DCDEBIT2021673106,2021-03-02,In Laws House Expences,750,"Rs. 750/- Spent on Jig jig Family home Visit Expenses, on 2021-03-03 by Cash.",Cash
DCDEBIT2021681207,2021-03-05,Daily House Hold,200,"Rs. 200/- Spent on Daily House hold , on 2021-03-05 by Cash.",Cash
DCDEBIT2021681529,2021-02-12,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 28th Week, on 2021-02-12 by Cash.",Cash
DCDEBIT2021685544,2021-02-02,Caste & Income Fee,400,"Rs. 400/- Spent on Paid Caste & Income Fee for Parveen Taj and Hajeera , on 2021-02-02 by Google Pay.",Google Pay
DCDEBIT2021688134,2021-02-16,Petrol,150,"Rs. 150/- Spent on Activa Refill Petrol on Return , on 2021-02-16 by Cash.",Cash
DCDEBIT2021692315,2021-03-03,Digital Cyber Imp. Payments,600,"Rs. 600/- Spent on One way vision Glass Printing, on 2021-03-03 by Cash.",Cash
DCDEBIT2021702260,2021-03-17,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-03-17 by Cash.",Cash
DCDEBIT2021703227,2021-02-23,MEDICAL,200,"Rs. 200/- Spent on Lotus hospital Consultation reffered Dr. Momin, on 2021-02-23 by Cash.",Cash
DCDEBIT2021703231,2021-03-11,Chit Fund ,4000,"Rs. 4000/- Spent on Chit fund Amount for 6K Chiti Remaining 5 Chits, on 2021-03-11 by Phone Pe.",Phone Pe
DCDEBIT2021707005,2021-02-02,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-02-02 by Cash.",Cash
DCDEBIT2021709004,2021-02-05,Sanga,400,"Rs. 400/- Spent on G G Hali Sanga for Feb 1st Week Balance: 15445/- , on 2021-02-05 by Phone Pe.",Phone Pe
DCDEBIT2021718607,2021-03-02,Petrol,200,"Rs. 200/- Spent on Bike refill petrol , on 2021-03-03 by Cash.",Cash
DCDEBIT2021722363,2021-02-20,Personal Mis. Exp,100,"Rs. 100/- Spent on Bonde + Wiper , on 2021-02-20 by Cash.",Cash
DCDEBIT2021727668,2021-02-23,MEDICAL,900,"Rs. 900/- Spent on Lower abdominal Scan for Nigar , on 2021-02-23 by Phone Pe.",Phone Pe
DCDEBIT2021737789,2021-02-15,MEDICAL,75,"Rs. 75/- Spent on Regular use of medicines, on 2021-02-15 by Phone Pe.",Phone Pe
DCDEBIT2021741077,2021-02-26,Pan Card Fees,1070,"Rs. 1070/- Spent on Pan Card Fee for 10 Applications, on 2021-02-26 by Phone Pe.",Phone Pe
DCDEBIT2021758783,2021-02-27,MEDICAL,50,"Rs. 50/- Spent on File Registration in Victoria for Nigar , on 2021-02-27 by Cash.",Cash
DCDEBIT2021787268,2021-02-01,Petrol,100,"Rs. 100/- Spent on Bike Refill Petrol towards Malleshwaram, on 2021-02-02 by Cash.",Cash
DCDEBIT2021799279,2021-03-04,MEDICAL,250,"Rs. 250/- Spent on Blood & Urine Test at Victoria for Nigar, on 2021-03-04 by Cash.",Cash
DCDEBIT2021813880,2021-03-10,Personal Mis. Exp,175,"Rs. 175/- Spent on Lunch at Kabab Magic in Market, on 2021-03-11 by Cash.",Cash
DCDEBIT2021817098,2021-02-23,Digital Cyber Imp. Payments,450,"Rs. 450/- Spent on Tripod Stand For Office and Youtube Channel, on 2021-02-23 by Cash.",Cash
DCDEBIT2021820981,2021-01-26,Fruit for In Laws,200,"Rs. 200/- Spent on Sweets for Nigar Ammi Khala, on 2021-01-26 by Cash.",Cash
DCDEBIT2021829526,2021-02-08,Daily House Hold,250,"Rs. 250/- Spent on Daily House hold , on 2021-02-08 by Cash.",Cash
DCDEBIT2021837583,2021-02-04,Personal Mis. Exp,100,"Rs. 100/- Spent on Chats , on 2021-02-05 by Cash.",Cash
DCDEBIT2021853603,2021-03-04,Personal Mis. Exp,160,"Rs. 160/- Spent on Lunch at Kabab Magic in Market, on 2021-03-04 by Cash.",Cash
DCDEBIT2021865707,2021-02-15,Petrol,200,"Rs. 200/- Spent on Bike refill towards Vinayaka, on 2021-02-15 by Cash.",Cash
DCDEBIT2021870396,2021-01-29,Bandhan Bank Weekly Loan,530,"Rs. 530/- Spent on  Jan 4th Week, on 2021-01-29 by Cash.",Cash
DCDEBIT2021870901,2021-02-12,Sanga,400,"Rs. 400/- Spent on G G Hali Sanga for Feb 2nd Week Balance: 15045/- , on 2021-02-12 by Phone Pe.",Phone Pe
DCDEBIT2021872427,2021-03-12,Pan Card Fees,600,"Rs. 600/- Spent on 5 applications UTI PSA Copan  + Reprint Fee, on 2021-03-12 by Phone Pe.",Phone Pe
DCDEBIT2021877961,2021-02-20,Digital Cyber Imp. Payments,450,"Rs. 450/- Spent on Police Verification for Nigar Sultana for SBI Purpose, on 2021-02-20 by Cash.",Cash
DCDEBIT2021882045,2021-03-12,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 32nd Week, on 2021-03-12 by Phone Pe.",Phone Pe
DCDEBIT2021886600,2021-03-17,Caste & Income Fee,500,"Rs. 500/- Spent on  Caste and Income Certificate Fee for 2 Application, on 2021-03-17 by Cash.",Cash
DCDEBIT2021890524,2021-01-27,House Water Bill,400,"Rs. 400/- Spent on Water Bill for the Month of December, on 2021-01-27 by Phone Pe.",Phone Pe
DCDEBIT2021921892,2021-03-18,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-03-18 by Cash.",Cash
DCDEBIT2021922438,2021-02-25,Personal Mis. Exp,400,"Rs. 400/- Spent on Sweets, Snacks, Banana, on 2021-02-26 by Cash.",Cash
DCDEBIT2021939920,2021-02-27,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-02-27 by Cash.",Cash
DCDEBIT2021949593,2021-02-04,Petrol,100,"Rs. 100/- Spent on Bike Refill Petrol towards Goripalya, on 2021-02-05 by Cash.",Cash
DCDEBIT2021960365,2021-02-15,Office Stock Purchase,1500,"Rs. 1500/- Spent on A4 size 10 bundles, on 2021-02-15 by Cash.",Cash
DCDEBIT2021963179,2021-02-23,House Electric Bill,667,"Rs. 667/- Spent on Electric Bill for the Month of Jan, on 2021-02-23 by Phone Pe.",Phone Pe
DCDEBIT2021974192,2021-02-05,House Rent,7500,"Rs. 7500/- Spent on House Rent for Jan Month, on 2021-02-08 by Phone Pe.",Phone Pe
DCDEBIT2021976733,2021-03-18,MEDICAL,170,"Rs. 170/- Spent on Blood Scanning, on 2021-03-18 by Cash.",Cash
DCDEBIT2021993095,2021-02-09,Daily House Hold,150,"Rs. 150/- Spent on Daily House hold , on 2021-02-09 by Cash.",Cash
DCDEBIT2021998391,2021-01-28,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-01-28 by Cash.",Cash
DCDEBIT2021261566,2021-03-26,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 34th Week, on 2021-03-26 by Phone Pe.",Phone Pe
DCDEBIT2021341628,2021-03-26,Digital Cyber Imp. Payments,200,"Rs. 200/- Spent on SBI Seal Design, on 2021-03-26 by Cash.",Cash
DCDEBIT2021177361,2021-03-27,Digital Cyber Imp. Payments,300,"Rs. 300/- Spent on SBI Stamps , on 2021-03-27 by Cash.",Cash
DCDEBIT2021689461,2021-03-27,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-03-27 by Cash.",Cash
DCDEBIT2021236075,2021-03-29,Daily House Hold,400,"Rs. 400/- Spent on Shaban Dinner , on 2021-03-29 by Cash.",Cash
DCDEBIT2021619901,2021-03-29,Personal Mis. Exp,800,"Rs. 800/- Spent on Ammi + Nigar Dress Tailor Fees, on 2021-03-29 by Cash.",Cash
DCDEBIT2021211896,2021-03-30,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-03-30 by Cash.",Cash
DCDEBIT2021333719,2021-03-30,Pan Card Fees,535,"Rs. 535/- Spent on 5 applications UTI PSA Copan  , on 2021-03-30 by Phone Pe.",Phone Pe
DCDEBIT2021142292,2021-03-31,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-03-31 by Cash.",Cash
DCDEBIT2021907445,2021-03-31,Cylinder Refill,820,"Rs. 820/- Spent on for the month of April, on 2021-03-31 by Phone Pe.",Phone Pe
DCDEBIT2021178422,2021-03-31,House Water Bill,280,"Rs. 280/- Spent on Water Bill for the Month of March, on 2021-03-31 by Phone Pe.",Phone Pe
DCDEBIT2021794812,2021-03-31,Pan Card Fees,535,"Rs. 535/- Spent on Pan Card Fee for 5 App, , on 2021-03-31 by Phone Pe.",Phone Pe
DCDEBIT2021146233,2021-03-31,Petrol,200,"Rs. 200/- Spent on Bike Refill Petrol, on 2021-03-31 by Cash.",Cash
DCDEBIT2021431235,2021-03-31,Digital Cyber Imp. Payments,2500,"Rs. 2500/- Spent on Glass and Banner Printing cost, on 2021-03-31 by Cash.",Cash
DCDEBIT2021244079,2021-04-02,Digital Cyber Imp. Payments,200,"Rs. 200/- Spent on Banner Fitting and Frame Alteration , on 2021-04-02 by Cash.",Cash
DCDEBIT2021628374,2021-04-02,Digital Cyber Imp. Payments,500,"Rs. 500/- Spent on Glass polishing, on 2021-04-02 by Phone Pe.",Phone Pe
DCDEBIT2021134819,2021-04-02,Digital Cyber Imp. Payments,40,"Rs. 40/- Spent on Lamp holder, on 2021-04-02 by Phone Pe.",Phone Pe
DCDEBIT2021802054,2021-04-02,Digital Cyber Imp. Payments,40,"Rs. 40/- Spent on Lamp holder, on 2021-04-02 by Phone Pe.",Phone Pe
DCDEBIT2021983381,2021-04-03,Digital Cyber Imp. Payments,1000,"Rs. 1000/- Spent on Zameer Ahmed Baig for Glass Fittings 1000 Insurance + 1000 phone pe + 500 Glass Polish, on 2021-04-03 by Phone Pe.",Phone Pe
DCDEBIT2021767118,2021-04-03,Aadhar Update Payment Fee,150,"Rs. 150/- Spent on Amir + Lamiya  + Khallender Aadha Update Payments, on 2021-04-03 by Phone Pe.",Phone Pe
DCDEBIT2021792862,2021-04-03,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-04-03 by Cash.",Cash
DCDEBIT2021745274,2021-04-05,House Ration,2000,"Rs. 2000/- Spent on Ration for the Month of April, on 2021-04-05 by Cash.",Cash
DCDEBIT2021284361,2021-04-05,Daily House Hold,150,"Rs. 150/- Spent on Daily House hold , on 2021-04-05 by Cash.",Cash
DCDEBIT2021281037,2021-04-05,Petrol,100,"Rs. 100/- Spent on Bike Refill Petrol towards Vinayaka Metro, on 2021-04-05 by Cash.",Cash
DCDEBIT2021288315,2021-04-05,Fruit for In Laws,110,"Rs. 110/- Spent on 4 Kg Watermelon + 2 KG Mask Melon, on 2021-04-05 by Cash.",Cash
DCDEBIT2021225427,2021-04-05,New 2.5 Chit Fund EMI,10000,"Rs. 10000/- Spent on 4th Chit Fund Amount Paid for 2.5Lak Chit for the Month of April, on 2021-04-05 by Phone Pe.",Phone Pe
DCDEBIT2021930251,2021-04-05,Hazrath Walnut EMI,3000,"Rs. 3000/- Spent on Hazrath Walnut EMI for the Month of April : 13 Remaining , on 2021-04-05 by Phone Pe.",Phone Pe
DCDEBIT2021800116,2021-04-08,Petrol,100,"Rs. 100/- Spent on Bike Refill Petrol, on 2021-04-08 by Cash.",Cash
DCDEBIT2021507999,2021-04-08,Chats and Others,60,"Rs. 60/- Spent on gobi and egg rice, on 2021-04-08 by Cash.",Cash
DCDEBIT2021959268,2021-04-08,Daily House Hold,100,"Rs. 100/- Spent on Daily House hold , on 2021-04-08 by Cash.",Cash
DCDEBIT2021315309,2021-04-07,Daily House Hold,200,"Rs. 200/- Spent on Beaf, on 2021-04-08 by Cash.",Cash
DCDEBIT2021560070,2021-04-08,Digital Cyber Imp. Payments,1500,"Rs. 1500/- Spent on Zameer Ahmed Baig for Glass Fittings 1500(Door glass), on 2021-04-08 by Cash.",Cash
DCDEBIT2021733178,2021-04-08,Nigar Personal Exp,300,"Rs. 300/- Spent on April monthly expense, on 2021-04-08 by Cash.",Cash
DCDEBIT2021721906,2021-04-09,Digital Cyber Imp. Payments,300,"Rs. 300/- Spent on Zameer Ahmed Baig for Door Glass (Print and Lamination), on 2021-04-09 by Credit Card.",Credit Card
DCDEBIT2021183368,2021-04-09,Caste & Income Fee,1000,"Rs. 1000/- Spent on 3 Applications. 1. Muzahid, 2. Sheraj, 3. Syed Mohammed , on 2021-04-09 by Cash.",Cash
DCDEBIT2021634778,2021-04-09,Daily House Hold,150,"Rs. 150/- Spent on Daily House hold , on 2021-04-09 by Cash.",Cash
DCDEBIT2021147189,2021-04-09,Bandhan Bank Weekly Loan,600,"Rs. 600/- Spent on Basti Sanga 35th Week , on 2021-04-09 by Phone Pe.",Phone Pe
DCDEBIT2021905919,2021-04-10,Chats and Others,30,"Rs. 30/- Spent on Tatte idli, on 2021-04-10 by Phone Pe.",Phone Pe
DCDEBIT2021424938,2021-04-10,Petrol,100,"Rs. 100/- Spent on Bike  refill petrol , on 2021-04-10 by Cash.",Cash
DCDEBIT2021382887,2021-04-10,E-Stamp Fee,60,"Rs. 60/- Spent on Husna and shakir , on 2021-04-10 by Cash.",Cash
